[sweep] 모터 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12] 0토크 폴링 시작 (Ctrl+C로 종료·저장)
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.7(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.7(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.4(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.9(+38.3~+150.9) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-76.5(-79.7~+44.4) | 2:+0.1(+0.1~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+4.3(-0.0~+13.9) | 7:+151.2(+38.3~+151.2) | 8:+6.5(+6.5~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.4(+19.2~+48.5) | 12:+3.4(+3.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-76.9(-79.7~+44.4) | 2:-0.2(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-4.4(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+151.2(+38.3~+151.2) | 8:+6.2(+6.2~+18.0) | 9:+0.7(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+45.5(+19.2~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-78.5(-79.7~+44.4) | 2:-0.2(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-0.5(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+152.6(+38.3~+152.6) | 8:+6.2(+6.2~+18.0) | 9:+0.7(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+41.6(+19.2~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-69.3(-79.7~+44.4) | 2:+1.1(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-1.4(-35.4~+36.3) | 5:+14.7(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+153.7(+38.3~+154.9) | 8:+6.7(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+57.4(+9.3~+58.3) | 11:+37.5(+19.2~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-69.5(-79.7~+44.4) | 2:+1.5(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-1.1(-35.4~+36.3) | 5:+14.7(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+153.5(+38.3~+154.9) | 8:+7.1(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+55.4(+9.3~+58.3) | 11:+35.3(+19.2~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-69.5(-79.7~+44.4) | 2:+1.5(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-1.1(-35.4~+36.3) | 5:+15.6(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+153.2(+38.3~+154.9) | 8:+7.1(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+54.4(+9.3~+58.3) | 11:+34.0(+19.2~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-69.0(-79.7~+44.4) | 2:+1.5(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-1.1(-35.4~+36.3) | 5:+16.5(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+153.2(+38.3~+154.9) | 8:+7.1(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+54.4(+9.3~+58.3) | 11:+32.7(+19.2~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-67.9(-79.7~+44.4) | 2:+1.5(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-1.1(-35.4~+36.3) | 5:+17.4(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+145.1(+38.3~+154.9) | 8:+7.1(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+38.8(+9.3~+58.3) | 11:+24.6(+19.2~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-67.4(-79.7~+44.4) | 2:+1.7(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-1.2(-35.4~+36.3) | 5:+19.4(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+142.8(+38.3~+154.9) | 8:+7.1(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+37.7(+9.3~+58.3) | 11:+22.2(+19.2~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-63.3(-79.7~+44.4) | 2:+1.8(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-0.5(-35.4~+36.3) | 5:+21.3(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+140.0(+38.3~+154.9) | 8:+7.4(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+38.2(+9.3~+58.3) | 11:+22.2(+19.2~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-54.4(-79.7~+44.4) | 2:+1.8(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:+9.0(-35.4~+36.3) | 5:+25.8(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+134.0(+38.3~+154.9) | 8:+7.9(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+36.5(+9.3~+58.3) | 11:+21.4(+19.2~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-44.1(-79.7~+44.4) | 2:+3.6(-0.3~+10.2) | 3:+9.1(-0.0~+23.5) | 4:+16.8(-35.4~+36.3) | 5:+29.3(-9.0~+29.5) | 6:+3.9(-0.0~+13.9) | 7:+125.7(+38.3~+154.9) | 8:+9.7(+6.2~+18.0) | 9:-0.3(-1.1~+14.5) | 10:+33.2(+9.3~+58.3) | 11:+20.5(+19.2~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-32.7(-79.7~+44.4) | 2:+4.6(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+22.1(-35.4~+36.3) | 5:+32.4(-9.0~+32.4) | 6:+3.9(-0.0~+13.9) | 7:+114.6(+38.3~+154.9) | 8:+10.5(+6.2~+18.0) | 9:-1.0(-1.1~+14.5) | 10:+28.6(+9.3~+58.3) | 11:+18.3(+18.3~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-22.0(-79.7~+44.4) | 2:+4.9(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+26.6(-35.4~+36.3) | 5:+34.9(-9.0~+34.9) | 6:+3.9(-0.0~+13.9) | 7:+102.5(+38.3~+154.9) | 8:+10.7(+6.2~+18.0) | 9:-1.0(-1.1~+14.5) | 10:+21.8(+9.3~+58.3) | 11:+14.4(+14.4~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-17.6(-79.7~+44.4) | 2:+4.9(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+27.3(-35.4~+36.3) | 5:+35.4(-9.0~+35.5) | 6:+3.9(-0.0~+13.9) | 7:+97.0(+38.3~+154.9) | 8:+10.7(+6.2~+18.0) | 9:-0.4(-1.1~+14.5) | 10:+19.7(+9.3~+58.3) | 11:+12.8(+12.8~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-11.8(-79.7~+44.4) | 2:+4.9(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+29.7(-35.4~+36.3) | 5:+35.9(-9.0~+35.9) | 6:+3.9(-0.0~+13.9) | 7:+91.5(+38.3~+154.9) | 8:+10.7(+6.2~+18.0) | 9:-0.4(-1.1~+14.5) | 10:+18.6(+9.3~+58.3) | 11:+12.9(+12.8~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-5.4(-79.7~+44.4) | 2:+4.9(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+30.6(-35.4~+36.3) | 5:+35.9(-9.0~+35.9) | 6:+3.9(-0.0~+13.9) | 7:+85.3(+38.3~+154.9) | 8:+10.7(+6.2~+18.0) | 9:-0.4(-1.1~+14.5) | 10:+18.3(+9.3~+58.3) | 11:+12.9(+12.8~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:+1.3(-79.7~+44.4) | 2:+4.9(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+32.4(-35.4~+36.3) | 5:+35.9(-9.0~+35.9) | 6:+3.9(-0.0~+13.9) | 7:+78.8(+38.3~+154.9) | 8:+10.7(+6.2~+18.0) | 9:-0.4(-1.1~+14.5) | 10:+16.4(+9.3~+58.3) | 11:+12.9(+12.8~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:+4.4(-79.7~+44.4) | 2:+5.5(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+33.8(-35.4~+36.3) | 5:+37.0(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+76.4(+38.3~+154.9) | 8:+10.8(+6.2~+18.0) | 9:-0.4(-1.1~+14.5) | 10:+16.8(+9.3~+58.3) | 11:+12.9(+12.8~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:+4.4(-79.7~+44.4) | 2:+5.5(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+33.1(-35.4~+36.3) | 5:+37.0(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+76.4(+38.3~+154.9) | 8:+10.8(+6.2~+18.0) | 9:-0.4(-1.1~+14.5) | 10:+16.8(+9.3~+58.3) | 11:+12.9(+12.8~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:+4.1(-79.7~+44.4) | 2:+5.6(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+31.7(-35.4~+36.3) | 5:+37.0(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+75.8(+38.3~+154.9) | 8:+11.2(+6.2~+18.0) | 9:-0.4(-1.1~+14.5) | 10:+16.8(+9.3~+58.3) | 11:+12.8(+12.8~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:+4.1(-79.7~+44.4) | 2:+5.6(-0.3~+10.2) | 3:+8.7(-0.0~+23.5) | 4:+30.2(-35.4~+36.3) | 5:+36.9(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+74.7(+38.3~+154.9) | 8:+11.2(+6.2~+18.0) | 9:-0.1(-1.1~+14.5) | 10:+16.5(+9.3~+58.3) | 11:+12.8(+12.8~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:+0.7(-79.7~+44.4) | 2:+5.6(-0.3~+10.2) | 3:+9.3(-0.0~+23.5) | 4:+23.2(-35.4~+36.3) | 5:+34.5(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+75.3(+38.3~+154.9) | 8:+10.9(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+16.6(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:+0.4(-79.7~+44.4) | 2:+5.4(-0.3~+10.2) | 3:+9.5(-0.0~+23.5) | 4:+21.7(-35.4~+36.3) | 5:+33.8(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+75.6(+38.3~+154.9) | 8:+10.2(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+17.4(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-2.0(-79.7~+44.4) | 2:+4.2(-0.3~+10.2) | 3:+10.0(-0.0~+23.5) | 4:+17.2(-35.4~+36.3) | 5:+31.2(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+77.1(+38.3~+154.9) | 8:+8.8(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+19.1(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-2.9(-79.7~+44.4) | 2:+4.1(-0.3~+10.2) | 3:+10.0(-0.0~+23.5) | 4:+14.6(-35.4~+36.3) | 5:+31.1(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+77.3(+38.3~+154.9) | 8:+8.5(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+20.1(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-3.1(-79.7~+44.4) | 2:+4.0(-0.3~+10.2) | 3:+10.0(-0.0~+23.5) | 4:+14.2(-35.4~+36.3) | 5:+31.1(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+77.6(+38.3~+154.9) | 8:+8.5(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+20.6(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-3.7(-79.7~+44.4) | 2:+3.9(-0.3~+10.2) | 3:+10.0(-0.0~+23.5) | 4:+11.4(-35.4~+36.3) | 5:+29.1(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+77.7(+38.3~+154.9) | 8:+8.2(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+21.6(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-4.0(-79.7~+44.4) | 2:+3.5(-0.3~+10.2) | 3:+10.0(-0.0~+23.5) | 4:+11.4(-35.4~+36.3) | 5:+29.1(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+77.8(+38.3~+154.9) | 8:+7.6(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+21.6(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.8(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-3.8(-79.7~+44.4) | 2:+3.3(-0.3~+10.2) | 3:+10.0(-0.0~+23.5) | 4:+11.4(-35.4~+36.3) | 5:+29.1(-9.0~+37.0) | 6:+3.9(-0.0~+13.9) | 7:+77.8(+38.3~+154.9) | 8:+7.5(+6.2~+18.0) | 9:+1.0(-1.1~+14.5) | 10:+21.6(+9.3~+58.3) | 11:+12.6(+12.5~+48.5) | 12:+2.9(+2.8~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
SocketcanBus was not properly shut down
모터  1 left_hip_f_joint         min -79.67947059393518 max 44.38051434398176 (n=11933, miss=8331)
모터  2 left_hip_a_joint         min -0.25135479682629297 max 10.19626197560571 (n=11933, miss=8331)
모터  3 left_hip_r_joint         min -0.01092846942723013 max 23.52899467682657 (n=11933, miss=8331)
모터  4 left_knee_joint          min -35.41916941365295 max 36.2715900289769 (n=11934, miss=8330)
모터  5 left_ankle_f_joint       min -8.994130338610397 max 36.992869011174086 (n=11933, miss=8331)
모터  6 left_ankle_r_joint       min -0.01092846942723013 max 13.890084642009494 (n=11820, miss=8444)
모터  7 right_hip_f_joint        min 38.28242840358724 max 154.93291106984205 (n=11934, miss=8330)
모터  8 right_hip_a_joint        min 6.196442165239483 max 17.977332207793662 (n=11933, miss=8331)
모터  9 right_hip_r_joint        min -1.1474892898591635 max 14.458365052225561 (n=11934, miss=8330)
모터 10 right_knee_joint         min 9.3219844214273 max 58.30338439427294 (n=11933, miss=8331)
모터 11 right_ankle_f_joint      min 12.513097494178497 max 48.48961884862028 (n=11934, miss=8330)
모터 12 right_ankle_r_joint      min 2.8304735816526034 max 8.884845644338094 (n=11934, miss=8330)
